Player,2021-22,2020-21,2019-20,2018-19,2017-18,2016-17,2015-16,2014-15,2013-14,2012-13,2011-12,2010-11,2009-10,2008-09,2007-08,2006-07,2005-06,2004-05,2003-04,2002-03,2001-02,2000-01,1999-00,1998-99,1997-98,1996-97
Deonte Burton,,,1502883.0,539102.0,,,,,,,,,,,,,,,,,,,,,,
Jordan McRae,,,1331132.0,83291.0,,985964.0,196931.0,,,,,,,,,,,,,,,,,,,
Dewan Hernandez,,,952855.0,,,,,,,,,,,,,,,,,,,,,,,
Marvin Williams,,,640969.0,15189224.0,14606342.0,13809242.0,7969694.0,7979558.0,8726702.0,9812185.0,9027564.0,8367212.0,9447316.0,6998229.0,5823823.0,5590322.0,5424923.0,,,,,,,,,
Michael Kidd-Gilchrist,,,631257.0,14016675.0,14419170.0,14654706.0,7208478.0,5719018.0,5596539.0,5449501.0,,,,,,,,,,,,,,,,
Troy Daniels,,,486275.0,3513375.0,3780617.0,3757173.0,1078500.0,930738.0,184525.0,,,,,,,,,,,,,,,,,
Ky Bowman,,,371452.0,,,,,,,,,,,,,,,,,,,,,,,
Jamal Crawford,,,307399.0,5065531.0,16937824.0,14939922.0,6461145.0,6212656.0,6079602.0,5919870.0,6018376.0,13462330.0,11790250.0,10728027.0,10327869.0,9641257.0,9051877.0,8249704.0,3812820.0,3060816.0,2891822.0,2777350.0,,,,
Tyler Zeller,,,260604.0,230678.0,1896163.0,9018280.0,2979498.0,1942179.0,1900606.0,1850693.0,,,,,,,,,,,,,,,,
Dragan Bender,,,201218.0,5025819.0,4956645.0,4820631.0,,,,,,,,,,,,,,,,,,,,
Corey Brewer,,,194233.0,2760125.0,8990480.0,8581088.0,9369372.0,5360553.0,5236021.0,3839627.0,3682042.0,4616422.0,3673267.0,3384692.0,3306639.0,,,,,,,,163475.0,,,
Joe Chealey,,,173274.0,83291.0,,,,,,,,,,,,,,,,,,,,,,
Johnathan Williams,,,171035.0,137201.0,,,,,,,,,,,,,,,,,,,,,,
JP Macura,,,112628.0,83291.0,,,,,,,,,,,,,,,,,,,,,,
Sheldon Mac,,,97116.0,,1455904.0,612646.0,,,,,,,,,,,,,,,,,,,,
Jonah Bolden,,,95301.0,1822167.0,,,,,,,,,,,,,,,,,,,,,,
Justin Wright-Foreman,,,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Tariq Owens,,,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Marial Shayok,,,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Vic Law,,,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Kevin Hervey,,,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Kenny Wooten,,,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Frank Mason,,,84399.0,1486028.0,1313680.0,,,,,,,,,,,,,,,,,,,,,
Kyle Alexander,,,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Johnathan Motley,,,84399.0,83291.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Naz Long,,,84399.0,83291.0,185406.0,,,,,,,,,,,,,,,,,,,,,
William Howard,,,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Michael Frazier,,,84399.0,51074.0,,,597832.0,,,,,,,,,,,,,,,,,,,
Antonius Cleveland,,,84399.0,,426047.0,,,,,,,,,,,,,,,,,,,,,
Josh Reaves,,,84399.0,,,,,,,,,,,,,,,,,,,,,,,
Kobi Simmons,,,84399.0,82198.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Chris Bosh,,,,28936585.0,28050156.0,26762943.0,25267040.0,23533315.0,22186187.0,20772824.0,19285887.0,18074424.0,19877042.0,17893184.0,16241618.0,5671228.0,4676803.0,4482511.0,4305900.0,,,,,,,
Allen Crabbe,,,,20844413.0,20519589.0,20854774.0,1078500.0,982625.0,959937.0,,,,,,,,,,,,,,,,,
Pau Gasol,,,,18473206.0,17746671.0,17472919.0,8480620.0,8125470.0,22440250.0,22495507.0,22525760.0,22216584.0,20723633.0,18756665.0,17910769.0,16556182.0,15356062.0,6185102.0,3872658.0,4823291.0,4534636.0,,,,,
Kenneth Faried,,,,15356649.0,14331932.0,13616084.0,12792447.0,2705682.0,1678877.0,1596944.0,1510275.0,,,,,,,,,,,,,,,
Marcin Gortat,,,,14626096.0,14178047.0,13527421.0,12771311.0,11894993.0,8991156.0,8594420.0,8173725.0,7880848.0,7373945.0,883469.0,557030.0,,,,,,,,,,,
Jeremy Lin,,,,13495627.0,13310003.0,12944901.0,2435310.0,16983850.0,6079602.0,5919870.0,917435.0,590353.0,,,,,,,,,,,,,,
Nikola Mirotic,,,,13477572.0,13864587.0,6518469.0,6311685.0,6047365.0,,,,,,,,,,,,,,,,,,
Tyreke Evans,,,,13369751.0,3649159.0,11502540.0,12221624.0,12841864.0,13725645.0,6218023.0,4997226.0,4837613.0,4547409.0,,,,,,,,,,,,,
Miles Plumlee,,,,13369751.0,13753670.0,13978335.0,2401488.0,1333589.0,1304956.0,1270735.0,,,,,,,,,,,,,,,,
Zach Randolph,,,,12606714.0,13651285.0,11272850.0,11385278.0,18808960.0,20711374.0,19535572.0,18295864.0,22021712.0,20154274.0,18211159.0,17386985.0,16068762.0,14900209.0,2154479.0,1733648.0,1654823.0,1555810.0,,,,,
Omer Asik,,,,12169186.0,11752184.0,11165188.0,10489806.0,16983850.0,6079602.0,5919870.0,2235826.0,2145247.0,,,,,,,,,,,,,,
Mirza Teletovic,,,,11321160.0,11646253.0,11836493.0,6261902.0,3839421.0,3757194.0,3658479.0,,,,,,,,,,,,,,,,
Kosta Koufos,,,,9422979.0,9309238.0,9070699.0,8766664.0,3419810.0,3490681.0,3551922.0,2652650.0,1686082.0,1529255.0,1402242.0,,,,,,,,,,,,
Jerryd Bayless,,,,9246602.0,9982502.0,10623629.0,3415583.0,3419810.0,3647761.0,3670319.0,3661917.0,2857753.0,2699513.0,2475343.0,,,,,,,,,,,,
Darrell Arthur,,,,8048711.0,8279833.0,9097388.0,3203817.0,3940931.0,3760258.0,3559282.0,2439993.0,1400680.0,1323228.0,1213310.0,,,,,,,,,,,,
Lance Thomas,,,,7676447.0,7381866.0,6979022.0,1863590.0,1068125.0,1028928.0,902419.0,395339.0,,,,,,,,,,,,,,,
Milos Teodosic,,,,6792696.0,6655001.0,,,,,,,,,,,,,,,,,,,,,
Wesley Johnson,,,,6613714.0,6523299.0,6344360.0,1253065.0,1118373.0,1065936.0,5073991.0,4822019.0,4645251.0,,,,,,,,,,,,,,
Jonathon Simmons,,,,6469234.0,6987752.0,985964.0,597832.0,,,,,,,,,,,,,,,,,,,
Deron Williams,,,,5902947.0,6072453.0,16780223.0,12357308.0,22518845.0,21486457.0,20338063.0,19691893.0,18623079.0,15523704.0,6294582.0,5229970.0,5020202.0,4871530.0,,,,,,,,,
Jason Smith,,,,5876221.0,5795397.0,5636425.0,4895669.0,3736713.0,2908900.0,2959935.0,3009188.0,2727259.0,1787281.0,1646901.0,1608956.0,,,,,,,,,,,
Josh Smith,,,,5748701.0,6116839.0,6010378.0,7777187.0,17037244.0,16289845.0,15628457.0,14925573.0,14459539.0,13604135.0,12416699.0,2925633.0,1955889.0,1907264.0,1819059.0,,,,,,,,
Alexis Ajinca,,,,5698742.0,5503462.0,5482219.0,5168468.0,1118373.0,739884.0,,,1829680.0,1728329.0,1584768.0,,,,,,,,,,,,
Dirk Nowitzki,,,,5391028.0,5545834.0,28182127.0,9487731.0,9090406.0,26437698.0,24753497.0,22981619.0,21538005.0,24935516.0,22446789.0,21333954.0,20222036.0,19337429.0,18024298.0,16751706.0,15204932.0,3293314.0,2668987.0,2587879.0,2454665.0,,
Tony Parker,,,,5391028.0,17140097.0,16283986.0,15298967.0,14249212.0,14544504.0,14799675.0,15045941.0,16827912.0,15871491.0,14341287.0,13692251.0,12654150.0,11733914.0,2213443.0,1266337.0,1208813.0,1136360.0,,,,,
Ron Baker,,,,5065219.0,4800474.0,612646.0,,,,,,,,,,,,,,,,,,,,
Luc Mbah a Moute,,,,4658388.0,2348056.0,2483409.0,1447027.0,4995860.0,5338861.0,5676198.0,6018376.0,1065006.0,927625.0,939944.0,,,,,,,,,,,,
Al Jefferson,,,,4312823.0,10836362.0,11532328.0,15370125.0,15389149.0,15708064.0,17759610.0,16851454.0,16204656.0,15115706.0,13658368.0,3235133.0,2167033.0,2113278.0,2015505.0,,,,,,,,
Jodie Meeks,,,,4069337.0,3649159.0,7372444.0,7138569.0,6839621.0,1803518.0,1657563.0,1028406.0,950085.0,818767.0,,,,,,,,,,,,,
Alex Abrines,,,,3954476.0,6349981.0,6757808.0,,,,,,,,,,,,,,,,,,,,
Nenê,,,,3937046.0,3857239.0,3266872.0,14800861.0,14819180.0,15126284.0,15391662.0,15647779.0,14160376.0,13251435.0,12019364.0,11527571.0,10712508.0,4246404.0,3237264.0,3110142.0,2938243.0,,,,,,
Michael Beasley,,,,3773720.0,2348056.0,1582269.0,348988.0,376435.0,8176831.0,6807850.0,7537832.0,6185491.0,5842976.0,5357755.0,,,,,,,,,,,,
Allonzo Trier,,,,3646491.0,,,,,,,,,,,,,,,,,,,,,,
Ekpe Udoh,,,,3622771.0,3549334.0,,,1118373.0,5200587.0,4173366.0,3966062.0,3820609.0,,,,,,,,,,,,,,
Shelvin Mack,,,,2709100.0,6655001.0,2743061.0,2770417.0,2773846.0,1028928.0,901950.0,570065.0,,,,,,,,,,,,,,,
Manu Ginobili,,,,2695514.0,2772917.0,15781991.0,3203817.0,7979558.0,8144922.0,16702904.0,15624955.0,14776881.0,13513605.0,12299048.0,11840291.0,11053132.0,10377441.0,9457799.0,2155671.0,2001096.0,,,,,,
Dante Cunningham,,,,2681497.0,2551084.0,3381855.0,3244804.0,948360.0,2536561.0,2474505.0,2407350.0,950085.0,576397.0,,,,,,,,,,,,,
Jarell Martin,,,,2605183.0,1632008.0,1449869.0,1401345.0,,,,,,,,,,,,,,,,,,,
Georgios Papagiannis,,,,2588211.0,2758228.0,2482552.0,,,,,,,,,,,,,,,,,,,,
Amir Johnson,,,,2581102.0,12200836.0,13527421.0,13662333.0,7979558.0,7563142.0,7103844.0,6620214.0,6232560.0,4618687.0,4552790.0,4781420.0,889418.0,557028.0,,,,,,,,,
Raymond Felton,,,,2581102.0,2582863.0,1749162.0,5168916.0,4970125.0,4863682.0,4735896.0,9099785.0,9348840.0,6929538.0,5151335.0,4269948.0,4098659.0,3977461.0,,,,,,,,,
Dwyane Wade,,,,2581102.0,19830409.0,26153014.0,22770556.0,17099054.0,21567754.0,20155974.0,18886869.0,17700471.0,19877042.0,17893184.0,17006102.0,5143936.0,4235272.0,4059198.0,3899288.0,,,,,,,
Zaza Pachulia,,,,2581102.0,3857239.0,3266872.0,5920344.0,5927672.0,6050513.0,6214383.0,5717457.0,5299234.0,5983300.0,4966679.0,5216095.0,5356254.0,5587578.0,888054.0,542698.0,,,,,,,
Jose Calderon,,,,2581102.0,2582863.0,8689594.0,8428307.0,8090350.0,7902401.0,13078877.0,11773138.0,11218608.0,10353010.0,9235563.0,3223030.0,3124482.0,3059199.0,,,,,,,,,
Devin Harris,,,,2581102.0,4883158.0,4766156.0,4614961.0,4421696.0,1480373.0,10063779.0,11217050.0,11194924.0,10580994.0,9685025.0,5209579.0,4222228.0,4117263.0,3927031.0,,,,,,,,
Channing Frye,,,,2581102.0,8231030.0,8800682.0,9327991.0,9779619.0,7446786.0,7103844.0,6740581.0,6481862.0,2519284.0,3928356.0,3243420.0,3113322.0,3021315.0,,,,,,,,,
Omri Casspi,,,,2346456.0,2336426.0,3550411.0,3229076.0,1212190.0,1102947.0,2696271.0,1615284.0,1563724.0,1470002.0,,,,,,,,,,,,,
Quincy Pondexter,,,,2334834.0,4274653.0,4078492.0,3850527.0,3586319.0,2589477.0,1461402.0,1388800.0,1337856.0,,,,,,,,,,,,,,
Jonas Jerebko,,,,2334834.0,4436667.0,5636425.0,5692639.0,5129716.0,5236021.0,5327883.0,5416538.0,950085.0,576397.0,,,,,,,,,,,,,
Salah Mejri,,,,2262287.0,1632008.0,985964.0,597832.0,,,,,,,,,,,,,,,,,,,
Tyler Lydon,,,,2021247.0,1751862.0,,,,,,,,,,,,,,,,,,,,,
Ian Clark,,,,1894870.0,1749411.0,1144978.0,1078500.0,930736.0,570354.0,,,,,,,,,,,,,,,,,
Deyonta Davis,,,,1877698.0,1455904.0,1543511.0,,,,,,,,,,,,,,,,,,,,
MarShon Brooks,,,,1785607.0,95519.0,,,,1485354.0,1412812.0,1336224.0,,,,,,,,,,,,,,,
Malachi Richardson,,,,1692093.0,1668808.0,1623155.0,,,,,,,,,,,,,,,,,,,,
Wade Baldwin,,,,1665775.0,2500385.0,2022078.0,,,,,,,,,,,,,,,,,,,,
Gerald Green,,,,1630895.0,1532206.0,1590146.0,1551696.0,3989779.0,4072461.0,4143909.0,622298.0,,,1061574.0,1879046.0,1803718.0,1750364.0,,,,,,,,,
Jawun Evans,,,,1569319.0,904653.0,,,,,,,,,,,,,,,,,,,,,
Tyler Dorsey,,,,1486028.0,904653.0,,,,,,,,,,,,,,,,,,,,,
Ivan Rabb,,,,1486028.0,1053708.0,,,,,,,,,,,,,,,,,,,,,
Rade Zagorac,,,,1486028.0,1053708.0,,,,,,,,,,,,,,,,,,,,,
Zhou Qi,,,,1486028.0,904653.0,,,,,,,,,,,,,,,,,,,,,
Ike Anigbogu,,,,1454912.0,1053708.0,,,,,,,,,,,,,,,,,,,,,
Antonio Blakeney,,,,1454912.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Jabari Bird,,,,1454912.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Daniel Hamilton,,,,1454912.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Justin Hamilton,,,,1078205.0,1109166.0,3381855.0,,930737.0,147620.0,,,,,,,,,,,,,,,,,
Jason Thompson,,,,963196.0,990855.0,1007040.0,7688168.0,6882369.0,6566843.0,6215863.0,3612571.0,2714903.0,2564530.0,2351524.0,,,,,,,,,,,,
Isaiah Briscoe,,,,904036.0,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Brown,,,,862564.0,85683.0,,253764.0,444668.0,,,,,,,,,,,,,,,,,,
Isaiah Canaan,,,,802907.0,1235459.0,1144978.0,1078500.0,930738.0,663828.0,,,,,,,,,,,,,,,,,
Isaiah Whitehead,,,,783197.0,1455904.0,1210867.0,,,,,,,,,,,,,,,,,,,,
Kalin Lucas,,,,698685.0,,,,197218.0,,,,,,,,,,,,,,,,,,
John Jenkins,,,,631621.0,,1184732.0,1117293.0,1496646.0,1464689.0,1426167.0,,,,,,,,,,,,,,,,
Andrew Bogut,,,,524969.0,1196580.0,12862748.0,13662333.0,14788371.0,16522557.0,15569258.0,14444103.0,13711632.0,12596421.0,7815455.0,6509061.0,6248017.0,6063248.0,,,,,,,,,
Yante Maten,,,,415109.0,,,,,,,,,,,,,,,,,,,,,,
Andrew Harrison,,,,382223.0,1455904.0,1065284.0,,,,,,,,,,,,,,,,,,,,
Eric Moreland,,,,334091.0,1929950.0,,962123.0,578331.0,,,,,,,,,,,,,,,,,,
Nick Young,,,,306232.0,5758795.0,6136847.0,5942169.0,5693324.0,1287993.0,7103844.0,4448611.0,3278953.0,2160034.0,1990347.0,1944612.0,,,,,,,,,,,
Okaro White,,,,267208.0,1620411.0,350580.0,,,,,,,,,,,,,,,,,,,,
Ben Moore,,,,239468.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Quincy Acy,,,,230679.0,1896163.0,3342968.0,1117291.0,1043319.0,917900.0,787342.0,,,,,,,,,,,,,,,,
Jimmer Fredette,,,,214109.0,,,711769.0,1080846.0,3273559.0,2848925.0,2694258.0,,,,,,,,,,,,,,,
Terrence Jones,,,,214109.0,,1360851.0,2834398.0,1845193.0,1805659.0,1758201.0,,,,,,,,,,,,,,,,
Dairis Bertans,,,,209409.0,,,,,,,,,,,,,,,,,,,,,,
Walter Lemon Jr,,,,190033.0,102219.0,,,,,,,,,,,,,,,,,,,,,
Donatas Motiejunas,,,,107053.0,,684815.0,,1691575.0,1655420.0,1611862.0,,,,,,,,,,,,,,,,
Justin Bibbs,,,,99366.0,,,,,,,,,,,,,,,,,,,,,,
Devin Robinson,,,,83291.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Tyler Cavanaugh,,,,83291.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Jordan Loyd,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Amile Jefferson,,,,83291.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Troy Caupain,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Donte Grantham,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Tyler Davis,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Kadeem Allen,,,,83291.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Isaiah Hicks,,,,83291.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Trevon Bluiett,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
CJ Williams,,,,83291.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Jared Terrell,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Bonzie Colson,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Julian Washburn,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Jarnell Stokes,,,,83291.0,,169092.0,962123.0,578331.0,,,,,,,,,,,,,,,,,,
DJ Stephens,,,,83291.0,,,,,33550.0,,,,,,,,,,,,,,,,,
Angel Delgado,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Trevon Duval,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Vincent Edwards,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Marcus Derrickson,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Zach Lofton,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Keenan Evans,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Archie Goodwin,,,,83291.0,,2650245.0,1320874.0,1267929.0,1238493.0,,,,,,,,,,,,,,,,,
DeVaughn Akoon-Purcell,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Thomas Welsh,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Daryl Macon,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Deng Adel,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Jalen Jones,,,,83291.0,85683.0,28182.0,,,,,,,,,,,,,,,,,,,,
Jaron Blossomgame,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Billy Preston,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
John Holland,,,,83291.0,85683.0,,10549.0,,,,,,,,,,,,,,,,,,,
Brandon Sampson,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Tyler Ulis,,,,83291.0,1455904.0,1035263.0,,,,,,,,,,,,,,,,,,,,
Rawle Alkins,,,,83291.0,,,,,,,,,,,,,,,,,,,,,,
Alan Williams,,,,83291.0,6655001.0,985964.0,130115.0,,,,,,,,,,,,,,,,,,,
RJ Hunter,,,,83291.0,85683.0,1832108.0,1307758.0,,,,,,,,,,,,,,,,,,,
Alex Poythress,,,,83291.0,863672.0,83128.0,,,,,,,,,,,,,,,,,,,,
Charles Cooke,,,,82198.0,85683.0,,,,,,,,,,,,,,,,,,,,,
Scott Machado,,,,82198.0,,,,,,267171.0,,,,,,,,,,,,,,,,
Andre Ingram,,,,82198.0,51109.0,,,,,,,,,,,,,,,,,,,,,
Jonathan Gibson,,,,82198.0,82253.0,756798.0,,,,,,,,,,,,,,,,,,,,
Billy Garrett,,,,72638.0,,,,,,,,,,,,,,,,,,,,,,
Mitch Creek,,,,61290.0,,,,,,,,,,,,,,,,,,,,,,
Tarik Phillip,,,,51074.0,,,,,,,,,,,,,,,,,,,,,,
Cody Demps,,,,51074.0,,,,,,,,,,,,,,,,,,,,,,
Richard Solomon,,,,51074.0,,,,,,,,,,,,,,,,,,,,,,
Dusty Hannahs,,,,51074.0,,,,,,,,,,,,,,,,,,,,,,
Stephan Hicks,,,,51074.0,,,,,,,,,,,,,,,,,,,,,,
Tahjere McCall,,,,51074.0,,,,,,,,,,,,,,,,,,,,,,
Mitchell Creek,,,,51074.0,,,,,,,,,,,,,,,,,,,,,,
Isaac Humphries,,,,51074.0,,,,,,,,,,,,,,,,,,,,,,
Jordan Sibert,,,,51074.0,,,,,,,,,,,,,,,,,,,,,,
Nikola Pekovic,,,,,12866337.0,13640149.0,13776186.0,13793237.0,14079080.0,5493639.0,5420872.0,4986048.0,,,,,,,,,,,,,,
Trevor Booker,,,,,10615988.0,10427387.0,5436470.0,5699684.0,2735320.0,1640135.0,1558663.0,1501498.0,,,,,,,,,,,,,,
Jameer Nelson,,,,,7762970.0,5118466.0,4946903.0,5414699.0,10006619.0,10182176.0,9388667.0,9722794.0,7732802.0,9560858.0,2557985.0,1703449.0,1661187.0,1584287.0,,,,,,,,
Matt Barnes,,,,,7099361.0,7336766.0,4033234.0,3871510.0,3781571.0,1011574.0,2294445.0,2200093.0,2015427.0,1150628.0,3912071.0,1032861.0,955282.0,995472.0,,,,,,,,
Josh McRoberts,,,,,6678488.0,6518469.0,6311685.0,6047365.0,3085762.0,3711758.0,3611025.0,1103312.0,1039830.0,883469.0,557030.0,,,,,,,,,,,
Brandan Wright,,,,,6605932.0,6436662.0,6220915.0,5699684.0,5817801.0,1175307.0,1102388.0,4235737.0,3365058.0,3100847.0,3029351.0,,,,,,,,,,,
Arron Afflalo,,,,,5910364.0,14091063.0,9108222.0,8620773.0,8799425.0,8953803.0,9102794.0,2442636.0,1368273.0,1260841.0,1231676.0,,,,,,,,,,,
Richard Jefferson,,,,,5355780.0,2818212.0,1706866.0,1651187.0,12852687.0,12033912.0,11172514.0,10470701.0,17886918.0,16390042.0,15909092.0,14997512.0,14248324.0,3246593.0,2346140.0,2239475.0,2105491.0,,,,,
Sean Kilpatrick,,,,,5295654.0,1105225.0,365005.0,34019.0,,,,,,,,,,,,,,,,,,
Paul Pierce,,,,,4081557.0,3976971.0,3843669.0,6047365.0,17841259.0,19879332.0,18456355.0,17297001.0,24935513.0,22446788.0,21333954.0,20222036.0,19337429.0,18024298.0,16751706.0,15204932.0,3131023.0,2535472.0,2458603.0,1941876.0,,
Lavoy Allen,,,,,3882084.0,3945497.0,4041773.0,1080846.0,3630308.0,3551922.0,570065.0,,,,,,,,,,,,,,,
Tarik Black,,,,,3649159.0,6979022.0,962123.0,578331.0,,,,,,,,,,,,,,,,,,
Mindaugas Kuzminskas,,,,,3359012.0,3266872.0,,,,,,,,,,,,,,,,,,,,
Ramon Sessions,,,,,3312485.0,6763710.0,2471134.0,2367649.0,5817801.0,5919870.0,5125217.0,4941572.0,4623726.0,897127.0,557030.0,,,,,,,,,,,
Lucas Nogueira,,,,,3269052.0,2165875.0,2097168.0,2009344.0,,,,,,,,,,,,,,,,,,
Malcolm Delaney,,,,,2772917.0,2818212.0,,,,,,,,,,,,,,,,,,,,
Ronnie Price,,,,,2709090.0,3665059.0,1706866.0,1501079.0,1473040.0,1357233.0,1287341.0,1720186.0,1574552.0,1475103.0,1434426.0,889418.0,557028.0,,,,,,,,,
Rashad Vaughn,,,,,2593955.0,2041558.0,1973114.0,,,,,,,,,,,,,,,,,,,
Nick Collison,,,,,2582863.0,4227319.0,4269479.0,2555742.0,3008580.0,3468253.0,3939625.0,16516284.0,7872763.0,7884603.0,7498137.0,3349091.0,2535363.0,2821055.0,2334248.0,,,,,,,
Jarrett Jack,,,,,2582863.0,1771758.0,7172725.0,7181602.0,7330430.0,6606575.0,6018376.0,5733955.0,5668389.0,2486596.0,1587518.0,1523800.0,1478808.0,,,,,,,,,
Jason Terry,,,,,2582863.0,1749162.0,1706866.0,6212656.0,6079602.0,5919870.0,13430609.0,13275353.0,12423220.0,11418396.0,11603205.0,10846414.0,9312631.0,10741802.0,12325167.0,3253003.0,2578608.0,2488571.0,2401321.0,,,
David West,,,,,2582863.0,1749162.0,1706866.0,13679243.0,13962724.0,11839740.0,12036753.0,10330468.0,11431252.0,12245969.0,13887855.0,2747675.0,1863680.0,1786232.0,1715900.0,,,,,,,
Marreese Speights,,,,,2348056.0,1582269.0,4344052.0,4169319.0,4072461.0,4972691.0,3275507.0,2211262.0,2088839.0,1915399.0,,,,,,,,,,,,
Aaron Brooks,,,,,2348056.0,3043669.0,2561687.0,1043319.0,1195469.0,6807850.0,,2513830.0,1408934.0,1298240.0,1268450.0,,,,,,,,,,,
Luke Babbitt,,,,,2189671.0,1383501.0,1253065.0,1118373.0,451455.0,2240410.0,2129060.0,2051060.0,,,,,,,,,,,,,,
Shabazz Muhammad,,,,,2134874.0,3434047.0,2341860.0,2247910.0,2195778.0,,,,,,,,,,,,,,,,,
Jordan Crawford,,,,,1896163.0,264821.0,,,2516103.0,1419206.0,1348645.0,1299264.0,,,,,,,,,,,,,,
Mike Dunleavy,,,,,1774667.0,5453241.0,5507628.0,3419810.0,3490681.0,4439902.0,4513782.0,13165640.0,12320550.0,11175029.0,10717783.0,9959976.0,6294771.0,5106051.0,4928864.0,4681930.0,,,,,,
Joffrey Lauvergne,,,,,1690708.0,1927340.0,1946562.0,2040807.0,,,,,,,,,,,,,,,,,,
Johnny O'Bryant,,,,,1690708.0,442085.0,962123.0,683962.0,,,,,,,,,,,,,,,,,,
Tyler Ennis,,,,,1690708.0,1954577.0,1892643.0,1813320.0,,,,,,,,,,,,,,,,,,
Julyan Stone,,,,,1690708.0,56364.0,,,1028928.0,902419.0,570065.0,,,,,,,,,,,,,,,
Shane Larkin,,,,,1690708.0,,1707791.0,1830829.0,1788345.0,,,,,,,,,,,,,,,,,
DeAndre Liggins,,,,,1670340.0,1144976.0,,,102892.0,902419.0,570065.0,,,,,,,,,,,,,,,
Chris McCullough,,,,,1632008.0,1343137.0,1298194.0,,,,,,,,,,,,,,,,,,,
Josh Huestis,,,,,1632008.0,1343137.0,1298194.0,,,,,,,,,,,,,,,,,,,
Jordan Mickey,,,,,1632008.0,1379405.0,1333170.0,,,,,,,,,,,,,,,,,,,
Joseph Young,,,,,1632008.0,1186289.0,1146527.0,,,,,,,,,,,,,,,,,,,
Willie Reed,,,,,1632008.0,,597832.0,,67100.0,,,,,,,,,,,,,,,,,
Tony Allen,,,,,1632008.0,5636425.0,5692639.0,5699684.0,5817801.0,3907114.0,3791577.0,3739536.0,3149105.0,3104174.0,2436100.0,1388983.0,1354563.0,1291766.0,,,,,,,,
Brice Johnson,,,,,1476478.0,1436071.0,,,,,,,,,,,,,,,,,,,,
Marcus Georges-Hunt,,,,,1455904.0,100256.0,,,,,,,,,,,,,,,,,,,,
Chinanu Onuaku,,,,,1455904.0,612646.0,,,,,,,,,,,,,,,,,,,,
Paul Zipser,,,,,1455904.0,845463.0,,,,,,,,,,,,,,,,,,,,
Isaiah Taylor,,,,,1455904.0,343821.0,,,,,,,,,,,,,,,,,,,,
Diamond Stone,,,,,1455904.0,612646.0,,,,,,,,,,,,,,,,,,,,
Livio Jean-Charles,,,,,1377851.0,1340161.0,,,,,,,,,,,,,,,,,,,,
Bobby Brown,,,,,1365939.0,1059726.0,,,,,,,927625.0,548959.0,,,,,,,,,,,,
Festus Ezeli,,,,,1109166.0,8341909.0,2287015.0,1268613.0,1241425.0,1208790.0,,,,,,,,,,,,,,,,
Gerald Henderson,,,,,1109166.0,10145565.0,6831166.0,6839621.0,6981362.0,3671889.0,2708991.0,2622461.0,2465220.0,,,,,,,,,,,,,
Damien Wilkins,,,,,1101065.0,,,,,1448196.0,1379817.0,933208.0,4156819.0,3849176.0,3781669.0,3615471.0,3492236.0,551809.0,,,,,,,,
Brandon Paul,,,,,904653.0,174729.0,,,,,,,,,,,,,,,,,,,,
